Category,Repository,Link,Stars,Language,Description (RU)
ROBOTICS,hdl_graph_slam,https://github.com/koide3/hdl_graph_slam,2257,C++,График SLAM на основе 3D-лидара
LOW_LEVEL,corundum,https://github.com/corundum/corundum,2246,Verilog,Сетевая плата на базе FPGA с открытым исходным кодом и платформа для внутрисетевых вычислений
ROBOTICS,Navigation-Learning,https://github.com/LiZhengXiao99/Navigation-Learning,2244,Multi,"Мои заметки по изучению алгоритма навигации охватывают интерпретацию исходного кода навигации и позиционирования программ с открытым исходным кодом, сортировку проектов с открытым исходным кодом, раздаточные материалы книг, переводы блогов и рекомендации учебных лекций; весь контент может быть воспроизведен по желанию, а оригинальные файлы размещены здесь. Вы можете систематизировать некоторые свои собственные документы на основе моей работы. (Советы: ① В основном написано для новичков. Студентам, которые уже имеют базовые знания, следует читать больше статей и кодов. Читая мои заметки, вы ничему не научитесь; ② Склад постоянно обновляется, разветвление не рекомендуется)"
ROBOTICS,TEASER-plusplus,https://github.com/MIT-SPARK/TEASER-plusplus,2241,C++,Быстрая и надежная библиотека регистрации облаков точек.
LOW_LEVEL,palanteer,https://github.com/dfeneyrou/palanteer,2209,C++,"Наносекундный профилировщик Visual Python и C++, регистратор, средство включения тестов"
ROBOTICS,apriltag,https://github.com/AprilRobotics/apriltag,2206,C,"AprilTag — это визуальная система координат, популярная в исследованиях в области робототехники."
UAV,MissionPlanner,https://github.com/ArduPilot/MissionPlanner,2205,C#,Наземная станция управления планировщиком миссий для ArduPilot (c# .net)
ROBOTICS,champ,https://github.com/chvmp/champ,2199,C++,Реализация MIT Cheetah I
LOW_LEVEL,NyuziProcessor,https://github.com/jbush001/NyuziProcessor,2185,C,Архитектура микропроцессора GPGPU
ROBOTICS,CppRobotics,https://github.com/onlytailei/CppRobotics,2184,C++,"cpp реализация алгоритмов робототехники, включая локализацию, картографирование, SLAM, планирование пути и контроль"
